Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,Time,Date,WHC,
75,Drought,WHCL,R2,G-00,T1,1,6/12/23,37.16,
76,Drought,WHCL,R2,G-00,T90,1,6/12/23,42.82,
77,Drought,WHEA,R2,G-50,T1,1,6/12/23,42.51,
78,Drought,WHEA,R2,G-50,T90,1,6/12/23,40.29,
79,Drought,WHEA,R2,G-00,T1,1,6/12/23,41.3,
80,Drought,WHEA,R2,G-00,T90,1,6/12/23,37.68,
81,Ambient,CLOV,R3,G-50,T1,1,6/12/23,59.35,
82,Ambient,CLOV,R3,G-50,T90,1,6/12/23,59.44,
83,Ambient,CLOV,R3,G-00,T1,1,6/12/23,59.11,
84,Ambient,CLOV,R3,G-00,T90,1,6/12/23,59.3,
85,Ambient,NONE,R3,G-50,T1,1,6/12/23,58.92,
86,Ambient,NONE,R3,G-50,T90,1,6/12/23,59.25,
87,Ambient,NONE,R3,G-00,T1,1,6/12/23,59.3,
88,Ambient,NONE,R3,G-00,T90,1,6/12/23,59.11,
89,Ambient,SHMX,R3,G-50,T1,1,6/12/23,59.16,
90,Ambient,SHMX,R3,G-50,T90,1,6/12/23,59.11,
91,Ambient,SHMX,R3,G-00,T1,1,6/12/23,59.4,
92,Ambient,SHMX,R3,G-00,T90,1,6/12/23,59.16,
93,Ambient,WHCL,R3,G-50,T1,1,6/12/23,59.39,
94,Ambient,WHCL,R3,G-50,T90,1,6/12/23,59.54,
95,Ambient,WHCL,R3,G-00,T1,1,6/12/23,59.3,
96,Ambient,WHCL,R3,G-00,T90,1,6/12/23,59.59,
97,Ambient,WHEA,R3,G-50,T1,1,6/12/23,59.42,
98,Ambient,WHEA,R3,G-50,T90,1,6/12/23,59.18,
99,Ambient,WHEA,R3,G-00,T1,1,6/12/23,59.28,
100,Ambient,WHEA,R3,G-00,T90,1,6/12/23,59.33,
101,Drought,CLOV,R3,G-50,T1,1,6/12/23,47.31,
102,Drought,CLOV,R3,G-50,T90,1,6/12/23,48.13,
103,Drought,CLOV,R3,G-00,T1,1,6/12/23,46.35,
104,Drought,CLOV,R3,G-00,T90,1,6/12/23,45.96,
105,Drought,NONE,R3,G-50,T1,1,6/12/23,46.06,
106,Drought,NONE,R3,G-50,T90,1,6/12/23,49.83,
107,Drought,NONE,R3,G-00,T1,1,6/12/23,49.2,
108,Drought,NONE,R3,G-00,T90,1,6/12/23,48.57,
109,Drought,SHMX,R3,G-50,T1,1,6/12/23,47.27,
110,Drought,SHMX,R3,G-50,T90,1,6/12/23,46.4,
111,Drought,SHMX,R3,G-00,T1,1,6/12/23,47.56,
112,Drought,SHMX,R3,G-00,T90,1,6/12/23,48.23,
113,Drought,WHCL,R3,G-50,T1,1,6/12/23,46.83,
114,Drought,WHCL,R3,G-50,T90,1,6/12/23,47.07,
115,Drought,WHCL,R3,G-00,T1,1,6/12/23,47.02,
116,Drought,WHCL,R3,G-00,T90,1,6/12/23,44.36,
117,Drought,WHEA,R3,G-50,T1,1,6/12/23,43.23,
118,Drought,WHEA,R3,G-50,T90,1,6/12/23,44.3,
119,Drought,WHEA,R3,G-00,T1,1,6/12/23,46.18,
120,Drought,WHEA,R3,G-00,T90,1,6/12/23,45.84,
121,Ambient,CLOV,R4,G-50,T1,1,6/12/23,59.4,
122,Ambient,CLOV,R4,G-50,T90,1,6/12/23,59.11,
123,Ambient,CLOV,R4,G-00,T1,1,6/12/23,58.96,
124,Ambient,CLOV,R4,G-00,T90,1,6/12/23,58.67,
125,Ambient,NONE,R4,G-50,T1,1,6/12/23,58.63,
126,Ambient,NONE,R4,G-50,T90,1,6/12/23,59.35,
127,Ambient,NONE,R4,G-00,T1,1,6/12/23,59.21,
128,Ambient,NONE,R4,G-00,T90,1,6/12/23,58.92,
129,Ambient,SHMX,R4,G-50,T1,1,6/12/23,58.58,
130,Ambient,SHMX,R4,G-50,T90,1,6/12/23,59.06,
131,Ambient,SHMX,R4,G-00,T1,1,6/12/23,59.3,
132,Ambient,SHMX,R4,G-00,T90,1,6/12/23,59.25,
133,Ambient,WHCL,R4,G-50,T1,1,6/12/23,59.25,
134,Ambient,WHCL,R4,G-50,T90,1,6/12/23,58.81,
135,Ambient,WHCL,R4,G-00,T1,1,6/12/23,58.77,
136,Ambient,WHCL,R4,G-00,T90,1,6/12/23,59.3,
137,Ambient,WHEA,R4,G-50,T1,1,6/12/23,59.28,
138,Ambient,WHEA,R4,G-50,T90,1,6/12/23,59.23,
139,Ambient,WHEA,R4,G-00,T1,1,6/12/23,58.89,
140,Ambient,WHEA,R4,G-00,T90,1,6/12/23,58.41,
141,Drought,CLOV,R4,G-50,T1,1,6/12/23,48.38,
142,Drought,CLOV,R4,G-50,T90,1,6/12/23,46.83,
143,Drought,CLOV,R4,G-00,T1,1,6/12/23,45.67,
144,Drought,CLOV,R4,G-00,T90,1,6/12/23,45.52,
145,Drought,NONE,R4,G-50,T1,1,6/12/23,44.27,
146,Drought,NONE,R4,G-50,T90,1,6/12/23,47.7,
147,Drought,NONE,R4,G-00,T1,1,6/12/23,48.72,
148,Drought,NONE,R4,G-00,T90,1,6/12/23,49.59,
149,Drought,SHMX,R4,G-50,T1,1,6/12/23,49.15,
150,Drought,SHMX,R4,G-50,T90,1,6/12/23,48.52,
151,Drought,SHMX,R4,G-00,T1,1,6/12/23,48.19,
152,Drought,SHMX,R4,G-00,T90,1,6/12/23,49.93,
153,Drought,WHCL,R4,G-50,T1,1,6/12/23,49.82,
154,Drought,WHCL,R4,G-50,T90,1,6/12/23,48.47,
155,Drought,WHCL,R4,G-00,T1,1,6/12/23,45.43,
156,Drought,WHCL,R4,G-00,T90,1,6/12/23,45.81,
157,Drought,WHEA,R4,G-50,T1,1,6/12/23,46.81,
158,Drought,WHEA,R4,G-50,T90,1,6/12/23,47.15,
159,Drought,WHEA,R4,G-00,T1,1,6/12/23,46.42,
160,Drought,WHEA,R4,G-00,T90,1,6/12/23,44.3,
1,Ambient,CLOV,R1,G-50,T1,2,6/12/23,60.54372791,
2,Ambient,CLOV,R1,G-50,T90,2,6/12/23,60.25373969,
3,Ambient,CLOV,R1,G-00,T1,2,6/12/23,59.2871123,
4,Ambient,CLOV,R1,G-00,T90,2,6/12/23,59.9154201,
5,Ambient,NONE,R1,G-50,T1,2,6/12/23,59.42002356,
6,Ambient,NONE,R1,G-50,T90,2,6/12/23,60.19332548,
7,Ambient,NONE,R1,G-00,T1,2,6/12/23,60.28998822,
8,Ambient,NONE,R1,G-00,T90,2,6/12/23,60.09666274,
9,Ambient,SHMX,R1,G-50,T1,2,6/12/23,59.74626031,
10,Ambient,SHMX,R1,G-50,T90,2,6/12/23,59.26294661,
11,Ambient,SHMX,R1,G-00,T1,2,6/12/23,60.0845799,
12,Ambient,SHMX,R1,G-00,T90,2,6/12/23,60.90621318,
13,Ambient,WHCL,R1,G-50,T1,2,6/12/23,60.12082842,
14,Ambient,WHCL,R1,G-50,T90,2,6/12/23,59.63751473,
15,Ambient,WHCL,R1,G-00,T1,2,6/12/23,59.54085199,
16,Ambient,WHCL,R1,G-00,T90,2,6/12/23,60.70080486,
17,Ambient,WHEA,R1,G-50,T1,2,6/12/23,60.57997644,
18,Ambient,WHEA,R1,G-50,T90,2,6/12/23,60.09666274,
19,Ambient,WHEA,R1,G-00,T1,2,6/12/23,59.61334904,
20,Ambient,WHEA,R1,G-00,T90,2,6/12/23,59.71001178,
21,Drought,CLOV,R1,G-50,T1,2,6/12/23,46.87756201,
22,Drought,CLOV,R1,G-50,T90,2,6/12/23,44.41266216,
23,Drought,CLOV,R1,G-00,T1,2,6/12/23,43.44603477,
24,Drought,CLOV,R1,G-00,T90,2,6/12/23,38.32290959,
25,Drought,NONE,R1,G-50,T1,2,6/12/23,38.03678788,
26,Drought,NONE,R1,G-50,T90,2,6/12/23,48.52469509,
27,Drought,NONE,R1,G-00,T1,2,6/12/23,48.57302646,
28,Drought,NONE,R1,G-00,T90,2,6/12/23,46.49477756,
29,Drought,SHMX,R1,G-50,T1,2,6/12/23,44.99553848,
30,Drought,SHMX,R1,G-50,T90,2,6/12/23,43.88391698,
31,Drought,SHMX,R1,G-00,T1,2,6/12/23,47.94375203,
32,Drought,SHMX,R1,G-00,T90,2,6/12/23,48.23374024,
33,Drought,WHCL,R1,G-50,T1,2,6/12/23,47.55323456,
34,Drought,WHCL,R1,G-50,T90,2,6/12/23,46.73160128,
35,Drought,WHCL,R1,G-00,T1,2,6/12/23,46.29661895,
36,Drought,WHCL,R1,G-00,T90,2,6/12/23,48.08487962,
37,Drought,WHEA,R1,G-50,T1,2,6/12/23,46.9548922,
38,Drought,WHEA,R1,G-50,T90,2,6/12/23,47.14821768,
39,Drought,WHEA,R1,G-00,T1,2,6/12/23,45.8432707,
40,Drought,WHEA,R1,G-00,T90,2,6/12/23,47.14821768,
41,Ambient,CLOV,R2,G-50,T1,2,6/12/23,60.13291127,
42,Ambient,CLOV,R2,G-50,T90,2,6/12/23,60.51956222,
43,Ambient,CLOV,R2,G-00,T1,2,6/12/23,59.69792894,
44,Ambient,CLOV,R2,G-00,T90,2,6/12/23,59.64959757,
45,Ambient,NONE,R2,G-50,T1,2,6/12/23,59.61334904,
46,Ambient,NONE,R2,G-50,T90,2,6/12/23,60.6283078,
47,Ambient,NONE,R2,G-00,T1,2,6/12/23,60.77330191,
48,Ambient,NONE,R2,G-00,T90,2,6/12/23,58.98504124,
49,Ambient,SHMX,R2,G-50,T1,2,6/12/23,59.61334904,
50,Ambient,SHMX,R2,G-50,T90,2,6/12/23,59.95166863,
51,Ambient,SHMX,R2,G-00,T1,2,6/12/23,60.04833137,
52,Ambient,SHMX,R2,G-00,T90,2,6/12/23,60.38665096,
53,Ambient,WHCL,R2,G-50,T1,2,6/12/23,59.5166863,
54,Ambient,WHCL,R2,G-50,T90,2,6/12/23,59.75834315,
55,Ambient,WHCL,R2,G-00,T1,2,6/12/23,59.42002356,
56,Ambient,WHCL,R2,G-00,T90,2,6/12/23,61.30494698,
57,Ambient,WHEA,R2,G-50,T1,2,6/12/23,59.33544367,
58,Ambient,WHEA,R2,G-50,T90,2,6/12/23,61.12370434,
59,Ambient,WHEA,R2,G-00,T1,2,6/12/23,60.35040243,
60,Ambient,WHEA,R2,G-00,T90,2,6/12/23,59.19044956,
61,Drought,CLOV,R2,G-50,T1,2,6/12/23,38.22624685,
62,Drought,CLOV,R2,G-50,T90,2,6/12/23,38.80622329,
63,Drought,CLOV,R2,G-00,T1,2,6/12/23,37.83959589,
64,Drought,CLOV,R2,G-00,T90,2,6/12/23,35.27803331,
65,Drought,NONE,R2,G-50,T1,2,6/12/23,31.27039614,
66,Drought,NONE,R2,G-50,T90,2,6/12/23,42.96658758,
67,Drought,NONE,R2,G-00,T1,2,6/12/23,43.35323854,
68,Drought,NONE,R2,G-00,T90,2,6/12/23,43.06325032,
69,Drought,SHMX,R2,G-50,T1,2,6/12/23,40.06573878,
70,Drought,SHMX,R2,G-50,T90,2,6/12/23,36.34422332,
71,Drought,SHMX,R2,G-00,T1,2,6/12/23,45.47885217,
72,Drought,SHMX,R2,G-00,T90,2,6/12/23,44.85054437,
73,Drought,WHCL,R2,G-50,T1,2,6/12/23,41.89846431,
74,Drought,WHCL,R2,G-50,T90,2,6/12/23,41.80180158,
75,Drought,WHCL,R2,G-00,T1,2,6/12/23,37.16199009,
76,Drought,WHCL,R2,G-00,T90,2,6/12/23,42.81676034,
77,Drought,WHEA,R2,G-50,T1,2,6/12/23,42.5084062,
78,Drought,WHEA,R2,G-50,T90,2,6/12/23,40.2851632,
79,Drought,WHEA,R2,G-00,T1,2,6/12/23,41.30012196,
80,Drought,WHEA,R2,G-00,T90,2,6/12/23,37.67526924,
81,Ambient,CLOV,R3,G-50,T1,2,6/12/23,60.04833137,
82,Ambient,CLOV,R3,G-50,T90,2,6/12/23,60.14499411,
83,Ambient,CLOV,R3,G-00,T1,2,6/12/23,59.80667452,
84,Ambient,CLOV,R3,G-00,T90,2,6/12/23,60,
85,Ambient,NONE,R3,G-50,T1,2,6/12/23,59.77042599,
86,Ambient,NONE,R3,G-50,T90,2,6/12/23,60.10874558,
87,Ambient,NONE,R3,G-00,T1,2,6/12/23,60.15707695,
88,Ambient,NONE,R3,G-00,T90,2,6/12/23,59.96375147,
89,Ambient,SHMX,R3,G-50,T1,2,6/12/23,59.95166863,
90,Ambient,SHMX,R3,G-50,T90,2,6/12/23,59.90333726,
91,Ambient,SHMX,R3,G-00,T1,2,6/12/23,60.19332548,
92,Ambient,SHMX,R3,G-00,T90,2,6/12/23,59.95166863,
93,Ambient,WHCL,R3,G-50,T1,2,6/12/23,59.93958579,
94,Ambient,WHCL,R3,G-50,T90,2,6/12/23,60.0845799,
95,Ambient,WHCL,R3,G-00,T1,2,6/12/23,59.84292305,
96,Ambient,WHCL,R3,G-00,T90,2,6/12/23,60.13291127,
97,Ambient,WHEA,R3,G-50,T1,2,6/12/23,60.12082842,
98,Ambient,WHEA,R3,G-50,T90,2,6/12/23,59.87917158,
99,Ambient,WHEA,R3,G-00,T1,2,6/12/23,59.97583432,
100,Ambient,WHEA,R3,G-00,T90,2,6/12/23,60.02416568,
101,Drought,CLOV,R3,G-50,T1,2,6/12/23,47.31254434,
102,Drought,CLOV,R3,G-50,T90,2,6/12/23,48.13417762,
103,Drought,CLOV,R3,G-00,T1,2,6/12/23,46.34591695,
104,Drought,CLOV,R3,G-00,T90,2,6/12/23,45.95926599,
105,Drought,NONE,R3,G-50,T1,2,6/12/23,46.05979524,
106,Drought,NONE,R3,G-50,T90,2,6/12/23,49.82964207,
107,Drought,NONE,R3,G-00,T1,2,6/12/23,49.20133426,
108,Drought,NONE,R3,G-00,T90,2,6/12/23,48.57302646,
109,Drought,SHMX,R3,G-50,T1,2,6/12/23,47.26711285,
110,Drought,SHMX,R3,G-50,T90,2,6/12/23,46.3971482,
111,Drought,SHMX,R3,G-00,T1,2,6/12/23,47.55710107,
112,Drought,SHMX,R3,G-00,T90,2,6/12/23,48.23374024,
113,Drought,WHCL,R3,G-50,T1,2,6/12/23,46.82826401,
114,Drought,WHCL,R3,G-50,T90,2,6/12/23,47.06992086,
115,Drought,WHCL,R3,G-00,T1,2,6/12/23,47.02158949,
116,Drought,WHCL,R3,G-00,T90,2,6/12/23,44.36336416,
117,Drought,WHEA,R3,G-50,T1,2,6/12/23,43.23337674,
118,Drought,WHEA,R3,G-50,T90,2,6/12/23,44.29666687,
119,Drought,WHEA,R3,G-00,T1,2,6/12/23,46.18159029,
120,Drought,WHEA,R3,G-00,T90,2,6/12/23,45.8432707,
121,Ambient,CLOV,R4,G-50,T1,2,6/12/23,60.36248527,
122,Ambient,CLOV,R4,G-50,T90,2,6/12/23,60.07249705,
123,Ambient,CLOV,R4,G-00,T1,2,6/12/23,59.92750295,
124,Ambient,CLOV,R4,G-00,T90,2,6/12/23,59.63751473,
125,Ambient,NONE,R4,G-50,T1,2,6/12/23,59.6012662,
126,Ambient,NONE,R4,G-50,T90,2,6/12/23,60.32623674,
127,Ambient,NONE,R4,G-00,T1,2,6/12/23,60.18124264,
128,Ambient,NONE,R4,G-00,T90,2,6/12/23,59.89125442,
129,Ambient,SHMX,R4,G-50,T1,2,6/12/23,59.52876915,
130,Ambient,SHMX,R4,G-50,T90,2,6/12/23,60.01208284,
131,Ambient,SHMX,R4,G-00,T1,2,6/12/23,60.25373969,
132,Ambient,SHMX,R4,G-00,T90,2,6/12/23,60.20540832,
133,Ambient,WHCL,R4,G-50,T1,2,6/12/23,60.21749116,
134,Ambient,WHCL,R4,G-50,T90,2,6/12/23,59.78250884,
135,Ambient,WHCL,R4,G-00,T1,2,6/12/23,59.73417747,
136,Ambient,WHCL,R4,G-00,T90,2,6/12/23,60.26582253,
137,Ambient,WHEA,R4,G-50,T1,2,6/12/23,60.32623674,
138,Ambient,WHEA,R4,G-50,T90,2,6/12/23,60.27790538,
139,Ambient,WHEA,R4,G-00,T1,2,6/12/23,59.93958579,
140,Ambient,WHEA,R4,G-00,T90,2,6/12/23,59.45627209,
141,Drought,CLOV,R4,G-50,T1,2,6/12/23,48.37583447,
142,Drought,CLOV,R4,G-50,T90,2,6/12/23,46.82923064,
143,Drought,CLOV,R4,G-00,T1,2,6/12/23,45.66927777,
144,Drought,CLOV,R4,G-00,T90,2,6/12/23,45.52428366,
145,Drought,NONE,R4,G-50,T1,2,6/12/23,44.27153456,
146,Drought,NONE,R4,G-50,T90,2,6/12/23,47.7030618,
147,Drought,NONE,R4,G-00,T1,2,6/12/23,48.71802057,
148,Drought,NONE,R4,G-00,T90,2,6/12/23,49.58798522,
149,Drought,SHMX,R4,G-50,T1,2,6/12/23,49.15203627,
150,Drought,SHMX,R4,G-50,T90,2,6/12/23,48.52372846,
151,Drought,SHMX,R4,G-00,T1,2,6/12/23,48.18540887,
152,Drought,SHMX,R4,G-00,T90,2,6/12/23,49.92533818,
153,Drought,WHCL,R4,G-50,T1,2,6/12/23,49.82480893,
154,Drought,WHCL,R4,G-50,T90,2,6/12/23,48.47153058,
155,Drought,WHCL,R4,G-00,T1,2,6/12/23,45.4266543,
156,Drought,WHCL,R4,G-00,T90,2,6/12/23,45.81330525,
157,Drought,WHEA,R4,G-50,T1,2,6/12/23,46.80989809,
158,Drought,WHEA,R4,G-50,T90,2,6/12/23,47.14821768,
159,Drought,WHEA,R4,G-00,T1,2,6/12/23,46.42324714,
160,Drought,WHEA,R4,G-00,T90,2,6/12/23,44.29666687,
1,Ambient,CLOV,R1,G-50,T1,1,6/15/23,60.26535139,
2,Ambient,CLOV,R1,G-50,T90,1,6/15/23,59.63704359,
3,Ambient,CLOV,R1,G-00,T1,1,6/15/23,58.47709072,
4,Ambient,CLOV,R1,G-00,T90,1,6/15/23,59.15372989,
5,Ambient,NONE,R1,G-50,T1,1,6/15/23,58.62595134,
6,Ambient,NONE,R1,G-50,T90,1,6/15/23,59.73757284,
7,Ambient,NONE,R1,G-00,T1,1,6/15/23,59.73757284,
8,Ambient,NONE,R1,G-00,T90,1,6/15/23,59.49591599,
9,Ambient,SHMX,R1,G-50,T1,1,6/15/23,58.86664156,
10,Ambient,SHMX,R1,G-50,T90,1,6/15/23,58.4799906,
11,Ambient,SHMX,R1,G-00,T1,1,6/15/23,59.63994347,
12,Ambient,SHMX,R1,G-00,T90,1,6/15/23,60.46157675,
13,Ambient,WHCL,R1,G-50,T1,1,6/15/23,59.68440833,
14,Ambient,WHCL,R1,G-50,T90,1,6/15/23,58.91110642,
15,Ambient,WHCL,R1,G-00,T1,1,6/15/23,58.81444368,
16,Ambient,WHCL,R1,G-00,T90,1,6/15/23,60.26438477,
17,Ambient,WHEA,R1,G-50,T1,1,6/15/23,59.95603063,
18,Ambient,WHEA,R1,G-50,T90,1,6/15/23,59.23106008,
19,Ambient,WHEA,R1,G-00,T1,1,6/15/23,58.65108365,
20,Ambient,WHEA,R1,G-00,T90,1,6/15/23,58.98940324,
21,Drought,CLOV,R1,G-50,T1,1,6/15/23,44.31599942,
22,Drought,CLOV,R1,G-50,T90,1,6/15/23,41.89943094,
23,Drought,CLOV,R1,G-00,T1,1,6/15/23,40.40115848,
24,Drought,CLOV,R1,G-00,T90,1,6/15/23,35.61635289,
25,Drought,NONE,R1,G-50,T1,1,6/15/23,34.65359201,
26,Drought,NONE,R1,G-50,T90,1,6/15/23,46.73643441,
27,Drought,NONE,R1,G-00,T1,1,6/15/23,46.73643441,
28,Drought,NONE,R1,G-00,T90,1,6/15/23,44.41652867,
29,Drought,SHMX,R1,G-50,T1,1,6/15/23,43.11061506,
30,Drought,SHMX,R1,G-50,T90,1,6/15/23,41.95066219,
31,Drought,SHMX,R1,G-00,T1,1,6/15/23,46.49381094,
32,Drought,SHMX,R1,G-00,T90,1,6/15/23,46.68713642,
33,Drought,WHCL,R1,G-50,T1,1,6/15/23,45.76497388,
34,Drought,WHCL,R1,G-50,T90,1,6/15/23,44.9433406,
35,Drought,WHCL,R1,G-00,T1,1,6/15/23,44.60502101,
36,Drought,WHCL,R1,G-00,T90,1,6/15/23,46.63493854,
37,Drought,WHEA,R1,G-50,T1,1,6/15/23,43.57169633,
38,Drought,WHEA,R1,G-50,T90,1,6/15/23,43.86168455,
39,Drought,WHEA,R1,G-00,T1,1,6/15/23,43.6200277,
40,Drought,WHEA,R1,G-00,T90,1,6/15/23,44.48999235,
41,Ambient,CLOV,R2,G-50,T1,1,6/15/23,59.7820377,
42,Ambient,CLOV,R2,G-50,T90,1,6/15/23,60.07202591,
43,Ambient,CLOV,R2,G-00,T1,1,6/15/23,58.96040441,
44,Ambient,CLOV,R2,G-00,T90,1,6/15/23,59.15372989,
45,Ambient,NONE,R2,G-50,T1,1,6/15/23,59.1575964,
46,Ambient,NONE,R2,G-50,T90,1,6/15/23,60.2692179,
47,Ambient,NONE,R2,G-00,T1,1,6/15/23,60.31754927,
48,Ambient,NONE,R2,G-00,T90,1,6/15/23,58.23930038,
49,Ambient,SHMX,R2,G-50,T1,1,6/15/23,59.01163567,
50,Ambient,SHMX,R2,G-50,T90,1,6/15/23,59.44661799,
51,Ambient,SHMX,R2,G-00,T1,1,6/15/23,59.5916121,
52,Ambient,SHMX,R2,G-00,T90,1,6/15/23,60.02659443,
53,Ambient,WHCL,R2,G-50,T1,1,6/15/23,59.05610053,
54,Ambient,WHCL,R2,G-50,T90,1,6/15/23,59.34608874,
55,Ambient,WHCL,R2,G-00,T1,1,6/15/23,58.95943779,
56,Ambient,WHCL,R2,G-00,T90,1,6/15/23,61.08601805,
57,Ambient,WHEA,R2,G-50,T1,1,6/15/23,58.8927405,
58,Ambient,WHEA,R2,G-50,T90,1,6/15/23,60.72933254,
59,Ambient,WHEA,R2,G-00,T1,1,6/15/23,59.95603063,
60,Ambient,WHEA,R2,G-00,T90,1,6/15/23,58.50608954,
61,Drought,CLOV,R2,G-50,T1,1,6/15/23,35.66468426,
62,Drought,CLOV,R2,G-50,T90,1,6/15/23,37.30795083,
63,Drought,CLOV,R2,G-00,T1,1,6/15/23,36.19632933,
64,Drought,CLOV,R2,G-00,T90,1,6/15/23,33.24811578,
65,Drought,NONE,R2,G-50,T1,1,6/15/23,28.66050218,
66,Drought,NONE,R2,G-50,T90,1,6/15/23,41.22665828,
67,Drought,NONE,R2,G-00,T1,1,6/15/23,42.04829156,
68,Drought,NONE,R2,G-00,T90,1,6/15/23,41.61330923,
69,Drought,SHMX,R2,G-50,T1,1,6/15/23,38.51913495,
70,Drought,SHMX,R2,G-50,T90,1,6/15/23,34.26597443,
71,Drought,SHMX,R2,G-00,T1,1,6/15/23,43.98057972,
72,Drought,SHMX,R2,G-00,T90,1,6/15/23,43.35227191,
73,Drought,WHCL,R2,G-50,T1,1,6/15/23,40.6418487,
74,Drought,WHCL,R2,G-50,T90,1,6/15/23,40.40019186,
75,Drought,WHCL,R2,G-00,T1,1,6/15/23,35.61538627,
76,Drought,WHCL,R2,G-00,T90,1,6/15/23,40.59351733,
77,Drought,WHEA,R2,G-50,T1,1,6/15/23,40.57515141,
78,Drought,WHEA,R2,G-50,T90,1,6/15/23,38.88355348,
79,Drought,WHEA,R2,G-00,T1,1,6/15/23,40.09183772,
80,Drought,WHEA,R2,G-00,T90,1,6/15/23,36.466985,
81,Ambient,CLOV,R3,G-50,T1,1,6/15/23,59.83036907,
82,Ambient,CLOV,R3,G-50,T90,1,6/15/23,59.87870044,
83,Ambient,CLOV,R3,G-00,T1,1,6/15/23,59.49204948,
84,Ambient,CLOV,R3,G-00,T90,1,6/15/23,59.7820377,
85,Ambient,NONE,R3,G-50,T1,1,6/15/23,59.6409101,
86,Ambient,NONE,R3,G-50,T90,1,6/15/23,59.93089832,
87,Ambient,NONE,R3,G-00,T1,1,6/15/23,59.97922969,
88,Ambient,NONE,R3,G-00,T90,1,6/15/23,59.78590421,
89,Ambient,SHMX,R3,G-50,T1,1,6/15/23,59.73660621,
90,Ambient,SHMX,R3,G-50,T90,1,6/15/23,59.68827484,
91,Ambient,SHMX,R3,G-00,T1,1,6/15/23,59.97826306,
92,Ambient,SHMX,R3,G-00,T90,1,6/15/23,59.68827484,
93,Ambient,WHCL,R3,G-50,T1,1,6/15/23,59.78107107,
94,Ambient,WHCL,R3,G-50,T90,1,6/15/23,59.82940244,
95,Ambient,WHCL,R3,G-00,T1,1,6/15/23,59.68440833,
96,Ambient,WHCL,R3,G-00,T90,1,6/15/23,59.92606518,
97,Ambient,WHEA,R3,G-50,T1,1,6/15/23,59.81103652,
98,Ambient,WHEA,R3,G-50,T90,1,6/15/23,59.5210483,
99,Ambient,WHEA,R3,G-00,T1,1,6/15/23,59.71437378,
100,Ambient,WHEA,R3,G-00,T90,1,6/15/23,59.81103652,
101,Drought,CLOV,R3,G-50,T1,1,6/15/23,45.86260325,
102,Drought,CLOV,R3,G-50,T90,1,6/15/23,46.82923064,
103,Drought,CLOV,R3,G-00,T1,1,6/15/23,45.13763271,
104,Drought,CLOV,R3,G-00,T90,1,6/15/23,44.84764449,
105,Drought,NONE,R3,G-50,T1,1,6/15/23,44.99650511,
106,Drought,NONE,R3,G-50,T90,1,6/15/23,48.04138139,
107,Drought,NONE,R3,G-00,T1,1,6/15/23,48.04138139,
108,Drought,NONE,R3,G-00,T90,1,6/15/23,47.46140496,
109,Drought,SHMX,R3,G-50,T1,1,6/15/23,46.30048546,
110,Drought,SHMX,R3,G-50,T90,1,6/15/23,45.52718354,
111,Drought,SHMX,R3,G-00,T1,1,6/15/23,46.44547957,
112,Drought,SHMX,R3,G-00,T90,1,6/15/23,47.26711285,
113,Drought,WHCL,R3,G-50,T1,1,6/15/23,45.86163662,
114,Drought,WHCL,R3,G-50,T90,1,6/15/23,46.15162484,
115,Drought,WHCL,R3,G-00,T1,1,6/15/23,45.90996799,
116,Drought,WHCL,R3,G-00,T90,1,6/15/23,43.05841718,
117,Drought,WHEA,R3,G-50,T1,1,6/15/23,41.97676113,
118,Drought,WHEA,R3,G-50,T90,1,6/15/23,43.23337674,
119,Drought,WHEA,R3,G-00,T1,1,6/15/23,45.26329427,
120,Drought,WHEA,R3,G-00,T90,1,6/15/23,44.77998057,
121,Ambient,CLOV,R4,G-50,T1,1,6/15/23,60.02369455,
122,Ambient,CLOV,R4,G-50,T90,1,6/15/23,59.49204948,
123,Ambient,CLOV,R4,G-00,T1,1,6/15/23,59.39538674,
124,Ambient,CLOV,R4,G-00,T90,1,6/15/23,58.96040441,
125,Ambient,NONE,R4,G-50,T1,1,6/15/23,59.01260229,
126,Ambient,NONE,R4,G-50,T90,1,6/15/23,59.93089832,
127,Ambient,NONE,R4,G-00,T1,1,6/15/23,59.78590421,
128,Ambient,NONE,R4,G-00,T90,1,6/15/23,59.35092188,
129,Ambient,SHMX,R4,G-50,T1,1,6/15/23,59.1082984,
130,Ambient,SHMX,R4,G-50,T90,1,6/15/23,59.5916121,
131,Ambient,SHMX,R4,G-00,T1,1,6/15/23,59.97826306,
132,Ambient,SHMX,R4,G-00,T90,1,6/15/23,59.68827484,
133,Ambient,WHCL,R4,G-50,T1,1,6/15/23,59.87773381,
134,Ambient,WHCL,R4,G-50,T90,1,6/15/23,59.34608874,
135,Ambient,WHCL,R4,G-00,T1,1,6/15/23,59.39442011,
136,Ambient,WHCL,R4,G-00,T90,1,6/15/23,59.92606518,
137,Ambient,WHEA,R4,G-50,T1,1,6/15/23,60.004362,
138,Ambient,WHEA,R4,G-50,T90,1,6/15/23,59.90769926,
139,Ambient,WHEA,R4,G-00,T1,1,6/15/23,59.47271693,
140,Ambient,WHEA,R4,G-00,T90,1,6/15/23,58.98940324,
141,Drought,CLOV,R4,G-50,T1,1,6/15/23,46.49091105,
142,Drought,CLOV,R4,G-50,T90,1,6/15/23,44.9926386,
